id,title,description,price,size,age,floors,bedroom,city,location,district,house_type,pattern,tags,environment,url,image,CP_value
3416,⭐近中山醫⭐電梯⭐可租補⭐獨洗曬⭐子母車⭐全新整理,,10499,12.0,0.1,3,1,台中市,台中市西區三民路一段,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=02fe0c293248647,14f5255da4e0f8648d32146e2ced3c01.jpeg,0.0
3417,✨超夯可寵✨台電計價✨可租補✨陽台獨洗✨子母車✨,,14499,16.0,0.0,3,1,台中市,台中市西屯區長安路二段,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=02dcf9290234427,a257c48bd6bd868cc583033943deb91c.jpeg,0.797140370266753
3418,✨華麗雙租補✨水湳中國醫✨可貓狗✨子母車,,12499,12.0,0.0,3,1,台中市,台中市北屯區大連北街,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=036def28438017f,f67c01868abc95ba7452360a541b6234.jpeg,0.7371609439336835
3419,✨超夯精緻小屋✨陽台獨洗✨近中國醫✨飲水機✨速洽✨,,6999,11.0,0.0,6,1,台中市,台中市北區梅川東路三段,,公寓,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=04c46b28794883d,a5828f5cf9c40b426a8e9cf348cb291f.jpeg,0.941111592602019
3420,全新裝潢✨超大空間✨陽台獨洗✨租屋補助✨電梯套房,,8999,15.0,0.0,3,1,台中市,台中市北區精武路,,電梯大廈,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=018a9b27586581e,1b874420c00b92b7112db3f8f474cefc.jpeg,1.0016119975542248
3421,木地板❤️電梯❤️獨洗曬❤️忠孝夜市❤️採光超棒,,7999,10.0,0.1,5,1,台中市,台中市南區台中路,,透天厝,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=000f45274085621,cbcafae27c8892db06304319513080be.jpeg,0.04900512506908337
3422,電梯租補✅很大間✅機車位可租✅陽台✅飲水機✅子母車,,7999,11.0,0.1,5,1,台中市,台中市太平區中山路二段,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0de74a273129946,9a937cb9ecbf78ceafe9adb3995b7b26.jpeg,0.3052610915761651
3423,商一⚡有電梯⚡可營登⚡台電分算⚡文武百業⚡審計新村,,46000,40.0,0.1,5,0,台中市,台中市西區向上路一段,,電梯大廈,開放式格局,,,https://www.rakuya.com.tw/rent/rent_item?ehid=077ff3249811325,6e496a68995a92fddd3bcfdc6fb06540.jpeg,1.3062357166887482
3424,台中水湳經貿園區優雅整幢別墅出租,,38000,43.0,0.1,2,4,台中市,台中市北屯區經貿一路,,別墅,4房3廳1.5衛 - 2陽台1廚房,,有對外窗;有中庭;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=04032e281944604,996dc4562810065ba0f9ae4636e70d3d.jpeg,0.3499918122761738
3425,新光逢甲⭐免爬高⭐G車位⭐小資價,,5699,9.0,0.0,2,1,台中市,台中市西屯區西屯路二段,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=063abb28899993e,147c6946f1573c8f3919ca6c52bec153.jpeg,1.0621384183067082
3426,東海中科⭐租屋補助⭐車位可租⭐小資價,,6999,9.0,0.0,2,1,台中市,台中市龍井區大順街,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=03eeca28838563c,5ca67a95abf05abfd164b9fb06fcc3ee.jpeg,0.3413734442845251
3427,整棟出租✨地下室停車位✨三年約傢俱全配✨台水電計✨,,25999,40.0,0.2,3,5,台中市,台中市龍井區東海街,,透天厝,5房2廳4衛 - 2陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=060ab6291092334,d46c2536765c3def34068ad158f3aacf.jpeg,0.33037787263338364
3428,東海商圈電梯✨可租屋補助✨多間可選✨子母車飲水機,,2799,5.0,0.2,5,0,台中市,台中市龍井區新興路,,電梯大廈,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=026e5d29126828f,66785c8d4df494a5213188c87f327cd4.jpeg,0.4085256326954047
3429,整棟全新✨可雙租補✨陽台獨洗✨電梯,,7999,10.0,0.1,3,1,台中市,台中市太平區光興路,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0ba472283286595,34193eff626cde8fae02afbb05b82d51.jpeg,0.08269614855407818
3430,陽台獨洗曬✨太平全新透天❗走路逛家樂福✨澄清醫院✨,,7999,11.0,0.1,1,1,台中市,台中市太平區太平二十街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=05427a291452850,b1b3ca4b2886da773cb09f1f400e51de.jpeg,0.28586322956965293
3431,❤️可租補✨陽台獨洗✨飲水機✨子母車✨東海工業區✨,,8499,11.0,0.0,2,1,台中市,台中市西屯區順和七街,,電梯大廈,1房1衛 - 1陽台,,陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0509cd289560364,4cafd7aeb14d3f7641e79d13bc2c5340.jpeg,0.30811480634616184
3432,✨可租補✨陽台獨洗✨可寵✨台水,,8999,12.0,0.0,4,1,台中市,台中市東區復興路五段,,透天厝,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=029b8a28023891d,0ae4e419da15d388cd3eca4991814553.jpeg,1.5834529368369803
3433,一中北區⛅台水電⛅可租補陽台獨洗乾濕分離⛅全新⛅,,15999,11.0,1.1,4,1,台中市,台中市北區三民路三段,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0822cf29185981b,b463ad340a7ac26af7ebbf98e750d7c5.jpeg,0.0
3434,✨超秒殺✨可租補✨陽台獨洗曬✨子母車✨飲水機✨,,9499,12.0,0.1,3,1,台中市,台中市北屯區雷中街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=05e51d293229103,9d815988608475bf88e07b2089edcb92.jpeg,0.38507976883961115
3435,精銳建設｜百萬精裝｜三房平車｜稀有釋出,,40000,57.0,0.1,12,3,台中市,台中市南屯區永春東三路/精銳旅建築,,電梯大廈,3房2廳2衛 - 2陽台1廚房,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=047fca283624216,84629d6acff3569f3b6ef59de6484249.jpeg,0.5665745726121162
3436,向上路✔電梯❤陽台洗衣機,,9999,10.0,0.0,7,1,台中市,台中市西區向上路一段,,電梯大廈,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=00a51829060334d,c652fa8e0a95e22f5d3633337cb625a4.jpeg,1.5439456742340194
3437,三信公園✨CP高✔衛浴開窗✔大空間,,4199,10.2,0.0,5,1,台中市,台中市西屯區漢口路二段,,公寓,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0bbdd8235051399,fffea52b834ef313b450ea98b3b54a5b.jpeg,0.923788084409143
3438,❤近逢甲❤獨洗獨曬❤可租屋補助❤管理員❤子母車❤,,6499,12.0,4.6,5,1,台中市,台中市西屯區寶慶街,,電梯大廈,1房1衛 - 1陽台,,陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0e539c128917762,d2da1e71115f20861d7baccb0877304b.jpeg,1.8690387583853942
3439,錯過就不在❤️租補入戶籍超值2房家具電全✨全新交屋,,16000,17.0,0.2,7,0,台中市,台中市龍井區沙田路五段/睿鍇馥築,,電梯大廈,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0a0dcf29180126e,b6b03be4a692c4ce1e3264d9f43c40a9.jpeg,0.04991754563687547
3440,只想見你可寵✨採光好溫馨機能好,,15500,10.0,0.0,1,0,台中市,台中市南屯區大墩六街,,電梯大廈,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=008e1827644309f,93a478885063211eee3b30d661bf870c.jpeg,1.2249960234893666
3441,澄清中科/超新屋/機車位,,9500,11.5,0.0,4,0,台中市,台中市西屯區福安七街,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0add95290675781,83dbf9023da6feec6a0bc6b4940f2501.jpeg,0.6161199554622842
3442,中興大學/可租補/機車位/超新屋,,7800,11.5,0.1,1,0,台中市,台中市南區仁義街,,透天厝,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=071ee0290674468,fe70e5b11957b88524eba14eb82bd59d.jpeg,3351.2820512820513
3443,別融化了眼淚我妝都花了✨可租補✨一層四戶✨陽台獨洗,,9499,11.0,0.1,3,1,台中市,台中市北屯區雷中街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=05ea12293239040,51329bfeb15b36601c31a1fb88cf240c.jpeg,0.38507976883961115
3444,近綠園道✨三房一廳✨獨立門牌✨台水電✨現況出租,,18880,25.0,0.1,3,3,台中市,台中市西區向上路一段,,公寓,3房1廳1衛,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=07ddf7292627967,989dec7b68e45a95c9f86204fddf5fe0.jpeg,1.4359245990926157
3445,西屯可寵✨正一房一廳流理臺✨近澄清.榮總.工業區,,15000,14.0,0.1,5,1,台中市,台中市西屯區福雅路,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=04b089291809931,10c48ff22628e4617468c3fd423608a2.jpeg,0.05217957839012048
3446,逢甲✔大套房✨洗衣機✔好停機車,,5799,8.0,0.0,1,1,台中市,台中市西屯區福星路,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0fd0a1227081165,db5a17aca7c5ed960bb9dc8377936b7c.jpeg,1.9370168526496974
3447,4房2廳3衛1廚☆️可雙租補報稅☆️可貓☆️台水電,,40000,35.0,1.2,6,4,台中市,台中市西屯區朝馬二街,,電梯大廈,4房2廳3衛 - 1陽台1廚房,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=077e99285189630,653cd98f4c62cb130ba149edffa63a37.jpeg,0.42407765450033397
3448,南屯透天二樓☆可貓☆飲水機☆子母車☆陽台獨洗獨曬,,11000,14.0,5.4,2,1,台中市,台中市南屯區大墩東街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=055b77277814061,cef2ccd3cfda1a2fe5c638ee6d2c04cd.jpeg,1.041122910023014
3449,電梯透天☆台水台電☆可貓☆雙租補☆飲水機☆子母車,,11000,14.0,5.4,3,1,台中市,台中市太平區振福路,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0efdbb277619492,cdff84d5e7b3e4fe3bb470d3dbdbd3e5.jpeg,0.5957700504947558
3450,❤️近水安宮捷運站❤️可貓貓❤️獨洗曬.機車位❤️,,12199,12.0,4.6,3,1,台中市,台中市南屯區大英街,,電梯大廈,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=05904428794831c,9ba2cb6788dff246cbef6a0f0826f2bd.jpeg,1.3871457787937387
3451,可租補⭐️近逢甲水湳⭐️獨洗窗曬⭐️超大坪數有電梯,,9999,13.0,0.0,8,1,台中市,台中市西屯區中平路,,華廈,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0ca93828015959c,c4e6af7d2fb1f89417f4ed36de2a94cb.jpeg,0.6521753781696824
3452,Q9B21）產業園區【電梯廠房】營登★廠登★可停車,,140000,228.0,20.0,0,0,新北市,新北市三重區光復路二段,,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=053b06286798363,73b3246aaedbe467a537b6ab9bd10ce7.jpeg,0.17353921185476393
3453,可貓寵★可雙租補★電梯陽台獨洗★流理臺★中國醫一中,,12600,12.0,1.8,2,1,台中市,台中市北區梅川西路三段,,透天厝,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=04b552270283041,93602ced5fb13e4f8038136c7141e8e7.jpeg,0.8632572777207207
3454,全新電梯◕系統裝潢◕獨洗陽台◕乾濕分離◕一中街,,11800,15.0,3.9,3,0,台中市,台中市東區玉皇街,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0a083514952735a,ed38c82d7ebc32508639f3d1549667a7.jpeg,0.8122849486055719
3455,全新裝潢➕大三房➕可寵物➕台水電➕可入戶籍➕美術館,,17499,40.0,0.2,3,3,台中市,台中市西區向上路一段,,公寓,3房2廳1衛 - 1陽台1廚房,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0182a229122914d,961e84d91283673c2c5c90fd7513e1ba.jpeg,1.4480893183449415
3456,一中商圈★可貓咪★可工作室★獨洗獨曬★子母車,,7999,10.0,0.1,5,1,台中市,台中市北區三民路三段,,電梯大廈,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0623d027570776c,710d751f03d09d5735f8d6f3e54a378e.jpeg,0.0
3457,南屯全新未住❤️可租補❤️寵物可談❤️,,23000,23.0,0.0,15,2,台中市,台中市南屯區春安路,,電梯大廈,2房1廳1衛 - 1室1陽台1廚房,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0f2462278517485,5c38ce7dfbb163ec77cb1f74bc505209.jpeg,0.13753203794759153
3458,✨可貓咪✨可租補✨近中國醫✨採光佳✨運動3樓,,7000,10.0,3.6,3,1,台中市,台中市北區尚德街,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0b224722223636b,9ceb62335b4031324fd50a0eeb12bd2c.jpeg,3734.285714285714
3459,近逢甲大學✨台水台電✨陽台獨洗✨子母車✨採光好,,5499,10.0,0.1,2,1,台中市,台中市西屯區福上巷,,公寓,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=02234329273107b,bc5228a2cc127cf0333690bf76c9ee3d.jpeg,1.789559839819035
3460,中科✨超美一房一廳❤租補❤喵喵,,11799,13.2,0.0,3,1,台中市,台中市西屯區福雅路,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=08f63e235020629,38b05c340a2a922b6a58f2c04ac4ff92.jpeg,0.053632785811968786
3461,全新獨洗曬租捕機車位子母車~飲水機,,10000,10.0,0.1,1,0,台中市,台中市北屯區中清路二段,,電梯大廈,開放式格局,,陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0d2877293008968,1e6de598230efc7e73c6d5425ef201e3.jpeg,0.8519934746640031
3462,全新❤️系統裝潢❤️雙租補機車位汽車好停1月中入住,,9999,12.0,0.7,7,1,台中市,台中市南屯區龍富路三段,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=095e59285558930,344e18f951b7e91147616ac4c19d6734.jpeg,0.09444612946054852
3463,❤️東海中科❤️共洗陽台曬❤️可租補✔室內機車位,,4999,10.0,8.0,6,1,台中市,台中市龍井區新興路,,電梯大廈,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0a159e28300306f,c85478d0cc10ac3ce33a4e9f5e47895b.jpeg,0.37868054539314105
3464,✨可租屋補助✅運動套房✨獨洗獨曬✨採光,,5500,9.0,13.0,6,1,台中市,台中市北屯區東山路一段,,公寓,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0d87b1167553205,87bad3d00d606a9c49f45b4010f7d2c9.jpeg,0.675612934181199
3465,東區超秒殺✨貓咪套房✨可租補✨獨洗獨曬✨高級流理台,,7799,12.0,0.1,5,1,台中市,台中市東區振福路,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=017774293429562,6475e32599091b9821a469b6eae0b502.jpeg,0.0
3466,整棟全新⏳可雙租補⏳可家庭⏳陽台獨洗⏳子母車飲水機,,9999,16.0,0.1,3,1,台中市,台中市北屯區北屯路,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0d11e529346678c,32e8afe0d2d3e157b14e6f131215801a.jpeg,0.12625956254199644
3467,♥️可雙租補✨可寵✨可炊✨子母車✨機車位,,15999,19.0,0.0,3,1,台中市,台中市南區復興路二段,,透天厝,1房1廳1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=02c96328858701b,10f7da19213d2547a5bbc9b7f1adfe33.jpeg,0.5227251411047447
3468,勤美綠園✨可貓可租補✨共用洗衣✨可短租,,5999,10.0,0.1,3,0,台中市,台中市西區大隆路,,透天厝,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=01456e291777133,46166ffc00684e286c1803244c261f5d.jpeg,1.57460658640698
3469,整棟全新 可貓 可租補 台電 陽台獨洗 乾溼分離,,9600,10.0,0.0,4,1,台中市,台中市太平區坪林路/豐閱翰林院/豐閱榮曜3,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=059935289140978,5a20783cff952779fa07ac4d34b940f8.jpeg,0.1518414424022808
3470,逢甲秒殺✨有機車位✨陽台獨洗✨採光良好✨IG搶先看,,6999,11.0,0.1,1,1,台中市,台中市西屯區櫻城五街,,電梯大廈,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0e842b29324747f,806348e583d4cf5348523d933e7afb75.jpeg,1.641497838474525
3471,近忠孝夜市✨兩房一廳✨台電計費✨全配家具電✨,,22000,20.0,0.1,2,2,台中市,台中市西區三民西路,,電梯大廈,2房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=016d3c292629567,2421b220970ef7253702d777936794f5.jpeg,0.0
3472,東海✨設計師風格✔電梯短租,,10500,13.0,0.0,3,1,台中市,台中市龍井區新興路,,透天厝,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=06fbfb234912414,ee26d7133c88913e77f1a5b15f1f8ea6.jpeg,0.34596745905852355
3473,❤小資首選❤大空間✅精美套房❤子母車❤採光,,5500,8.0,7.4,2,1,台中市,台中市北區國豐街,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=003b20155071333,9e2dbc76d05757f12f4b67d01fa92fc4.jpeg,0.0
3474,近澄清✨雙租屋補助✨陽台獨洗✨乾溼分離✨,,14399,18.0,0.1,3,1,台中市,台中市西屯區中工三路,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=08e4b8293055561,bb0e2e7dc8d81719d6b51b1108a2593a.jpeg,0.4889539035397615
3475,✅高樓層三房平車✅新裝潢家具電✅好市多捷運✅,,26999,45.3,0.1,11,3,台中市,台中市北屯區南興北一路,,電梯大廈,3房2廳2衛 - 1陽台1廚房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=04229529131683e,9234dce72edfa605d1f154e8203c9eea.jpeg,0.3174821951865135
3476,電梯❤️陽台❤️很新❤️獨洗❤️飲水機,,6999,9.0,0.1,3,1,台中市,台中市南區台中路,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0392c1292341331,c828cd93d808ef708cf5a7d1b1b30a8b.jpeg,0.04980524415093375
3477,超值單套⭐陽台獨洗⭐可租補⭐1樓免爬,,5999,9.0,0.0,1,1,台中市,台中市北區自強街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=01998c286710562,e4e8848c2c3b455195d3fb40ec62fbc2.jpeg,0.6810252798160478
3478,崇德太原｜陽台獨洗｜採光優｜可寵物,,7500,7.0,0.0,4,1,台中市,台中市北區榮華街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=029040281994408,1dc187706804b690af9c55fae85dd065.jpeg,2.4724883638159674
3479,幸福就是你❤️極簡裝潢❤️有電梯❤️陽台獨洗,,8999,12.0,0.1,5,0,台中市,台中市中區三民路二段,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0eb179293403223,a17be82b4941e9ba51cbfeff016d648e.jpeg,0.0
3480,幸福就是你❤️可租補❤️有電梯❤️陽台獨洗,,11499,14.5,0.1,2,0,台中市,台中市北屯區平德路,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0ee7b4293419528,508d4190d06a533ab5297c1a34c97388.jpeg,0.2689658467845072
3481,CP價✨南區電梯別墅可寵可租補✨舒服的住,,10000,11.0,0.0,2,0,台中市,台中市南區南門路,,電梯大廈,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=065452275570901,f4cecb9c9c735075ab7da11f687525da.jpeg,0.0
3482,中區一中⛅可租補⛅三民精武五權⛅小資秒殺,,5599,10.0,3.1,2,1,台中市,台中市中區福音街,,透天厝,1房1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b9a97290406181,024ef42e392fe59f6954149d702f4622.jpeg,4668.69083764958
3483,一中、中國醫商圈高樓層大套房～獨喜獨曬(兩間可選),,12000,8.0,0.1,9,1,台中市,台中市北區五權路,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=087b9828723302f,fd758dca4e1b12450efebce3a38cb45b.jpeg,0.0
3484,秒殺近一中✨可凸窗曬✨小資首選✨木質地,,4999,11.0,0.0,4,0,台中市,台中市北區德化街,,透天厝,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=03211b251577021,0d82a825a92f9b02afafdf3856aa671c.jpeg,5229.045809161832
